Date,Time,DROPS_SCORE,DROPS_SET_TIMER,SET_BURNERS_TEMP,COOLING_TIME,BOTTOM_TEMP_LIMIT,UPPER_FAN_SET_HZ,LOWER_FAN_SET_HZ,MID_TEMP_LIMIT
08-08-2024,00:27:22,1708,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:27:41,,0.0,,,,,,
08-08-2024,00:27:48,,0.0,,,,,,
08-08-2024,00:27:52,1708,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:28:11,,0.0,,,,,,
08-08-2024,00:28:22,1708,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:28:41,,0.0,,,,,,
08-08-2024,00:28:48,,0.0,,,,,,
08-08-2024,00:28:52,1708,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:29:11,,0.0,,,,,,
08-08-2024,00:29:22,1709,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:29:41,,0.0,,,,,,
08-08-2024,00:29:48,,0.0,,,,,,
08-08-2024,00:29:52,1709,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:30:11,,0.0,,,,,,
08-08-2024,00:30:22,1709,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:30:41,,0.0,,,,,,
08-08-2024,00:30:48,,0.0,,,,,,
08-08-2024,00:30:52,1709,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:31:11,,0.0,,,,,,
08-08-2024,00:31:22,1709,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:31:41,,0.0,,,,,,
08-08-2024,00:31:48,,0.0,,,,,,
08-08-2024,00:31:52,1709,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:32:11,,0.0,,,,,,
08-08-2024,00:32:22,1709,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:32:41,,0.0,,,,,,
08-08-2024,00:32:48,,0.0,,,,,,
08-08-2024,00:32:52,1709,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:33:11,,0.0,,,,,,
08-08-2024,00:33:22,1709,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:33:41,,0.0,,,,,,
08-08-2024,00:33:48,,0.0,,,,,,
08-08-2024,00:33:52,1709,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:34:11,,0.0,,,,,,
08-08-2024,00:34:22,1710,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:34:41,,0.0,,,,,,
08-08-2024,00:34:48,,0.0,,,,,,
08-08-2024,00:34:52,1710,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:35:11,,0.0,,,,,,
08-08-2024,00:35:22,1710,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:35:41,,0.0,,,,,,
08-08-2024,00:35:48,,0.0,,,,,,
08-08-2024,00:35:52,1710,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:36:11,,0.0,,,,,,
08-08-2024,00:36:22,1710,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:36:41,,0.0,,,,,,
08-08-2024,00:36:48,,0.0,,,,,,
08-08-2024,00:36:52,1710,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:37:11,,0.0,,,,,,
08-08-2024,00:37:22,1710,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:37:41,,0.0,,,,,,
08-08-2024,00:37:48,,0.0,,,,,,
08-08-2024,00:37:52,1710,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:38:11,,0.0,,,,,,
08-08-2024,00:38:22,1710,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:38:41,,0.0,,,,,,
08-08-2024,00:38:48,,0.0,,,,,,
08-08-2024,00:38:52,1710,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:39:11,,0.0,,,,,,
08-08-2024,00:39:22,1711,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:39:41,,0.0,,,,,,
08-08-2024,00:39:48,,0.0,,,,,,
08-08-2024,00:39:52,1711,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:40:11,,0.0,,,,,,
08-08-2024,00:40:22,1711,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:40:41,,0.0,,,,,,
08-08-2024,00:40:48,,0.0,,,,,,
08-08-2024,00:40:52,1711,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:41:11,,0.0,,,,,,
08-08-2024,00:41:22,1711,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:41:41,,0.0,,,,,,
08-08-2024,00:41:48,,0.0,,,,,,
08-08-2024,00:41:52,1711,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:42:11,,0.0,,,,,,
08-08-2024,00:42:22,1711,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:42:41,,0.0,,,,,,
08-08-2024,00:42:48,,0.0,,,,,,
08-08-2024,00:42:52,1711,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:43:11,,0.0,,,,,,
08-08-2024,00:43:22,1711,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:43:41,,0.0,,,,,,
08-08-2024,00:43:48,,0.0,,,,,,
08-08-2024,00:43:52,1711,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:44:11,,0.0,,,,,,
08-08-2024,00:44:22,1712,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:44:41,,0.0,,,,,,
08-08-2024,00:44:48,,0.0,,,,,,
08-08-2024,00:44:52,1712,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:45:11,,0.0,,,,,,
08-08-2024,00:45:22,1712,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:45:41,,0.0,,,,,,
08-08-2024,00:45:48,,0.0,,,,,,
08-08-2024,00:45:52,1712,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:46:11,,0.0,,,,,,
08-08-2024,00:46:22,1712,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:46:41,,0.0,,,,,,
08-08-2024,00:46:48,,0.0,,,,,,
08-08-2024,00:46:52,1712,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:47:11,,0.0,,,,,,
08-08-2024,00:47:22,1712,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:47:41,,0.0,,,,,,
08-08-2024,00:47:48,,0.0,,,,,,
08-08-2024,00:47:52,1712,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:48:11,,0.0,,,,,,
08-08-2024,00:48:22,1712,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:48:41,,0.0,,,,,,
08-08-2024,00:48:48,,0.0,,,,,,
08-08-2024,00:48:52,1712,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:49:11,,0.0,,,,,,
08-08-2024,00:49:22,1713,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:49:41,,0.0,,,,,,
08-08-2024,00:49:48,,0.0,,,,,,
08-08-2024,00:49:52,1713,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:50:11,,0.0,,,,,,
08-08-2024,00:50:22,1713,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:50:41,,0.0,,,,,,
08-08-2024,00:50:48,,0.0,,,,,,
08-08-2024,00:50:52,1713,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:51:11,,0.0,,,,,,
08-08-2024,00:51:22,1713,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:51:41,,0.0,,,,,,
08-08-2024,00:51:48,,0.0,,,,,,
08-08-2024,00:51:52,1713,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:52:11,,0.0,,,,,,
08-08-2024,00:52:22,1713,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:52:41,,0.0,,,,,,
08-08-2024,00:52:48,,0.0,,,,,,
08-08-2024,00:52:52,1713,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:53:11,,0.0,,,,,,
08-08-2024,00:53:22,1713,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:53:41,,0.0,,,,,,
08-08-2024,00:53:48,,0.0,,,,,,
08-08-2024,00:53:52,1713,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:54:11,,0.0,,,,,,
08-08-2024,00:54:22,1714,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:54:41,,0.0,,,,,,
08-08-2024,00:54:48,,0.0,,,,,,
08-08-2024,00:54:52,1714,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:55:11,,0.0,,,,,,
08-08-2024,00:55:22,1714,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:55:41,,0.0,,,,,,
08-08-2024,00:55:48,,0.0,,,,,,
08-08-2024,00:55:52,1714,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:56:11,,0.0,,,,,,
08-08-2024,00:56:22,1714,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:56:41,,0.0,,,,,,
08-08-2024,00:56:48,,0.0,,,,,,
08-08-2024,00:56:52,1714,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:57:11,,0.0,,,,,,
08-08-2024,00:57:22,1714,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:57:41,,0.0,,,,,,
08-08-2024,00:57:48,,0.0,,,,,,
08-08-2024,00:57:52,1714,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:58:11,,0.0,,,,,,
08-08-2024,00:58:22,1714,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:58:41,,0.0,,,,,,
08-08-2024,00:58:48,,0.0,,,,,,
08-08-2024,00:58:52,1714,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:59:11,,0.0,,,,,,
08-08-2024,00:59:22,1715,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,00:59:41,,0.0,,,,,,
08-08-2024,00:59:48,,0.0,,,,,,
08-08-2024,00:59:52,1715,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:00:11,,0.0,,,,,,
08-08-2024,01:00:22,1715,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:00:41,,0.0,,,,,,
08-08-2024,01:00:48,,0.0,,,,,,
08-08-2024,01:00:52,1715,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:01:11,,0.0,,,,,,
08-08-2024,01:01:22,1715,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:01:41,,0.0,,,,,,
08-08-2024,01:01:48,,0.0,,,,,,
08-08-2024,01:01:52,1715,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:02:11,,0.0,,,,,,
08-08-2024,01:02:22,1715,300.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:02:41,,0.0,,,,,,
08-08-2024,01:02:48,,0.0,,,,,,
08-08-2024,01:02:52,1716,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:03:11,,0.0,,,,,,
08-08-2024,01:03:22,1716,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:03:41,,0.0,,,,,,
08-08-2024,01:03:48,,0.0,,,,,,
08-08-2024,01:03:52,1716,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:04:11,,0.0,,,,,,
08-08-2024,01:04:22,1716,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:04:41,,0.0,,,,,,
08-08-2024,01:04:48,,0.0,,,,,,
08-08-2024,01:04:52,1716,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:05:11,,0.0,,,,,,
08-08-2024,01:05:22,1717,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:05:41,,0.0,,,,,,
08-08-2024,01:05:48,,0.0,,,,,,
08-08-2024,01:05:52,1717,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:06:11,,0.0,,,,,,
08-08-2024,01:06:22,1717,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:06:41,,0.0,,,,,,
08-08-2024,01:06:52,1717,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:07:11,,0.0,,,,,,
08-08-2024,01:07:22,1717,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:07:29,,0.0,,,,,,
08-08-2024,01:07:41,,0.0,,,,,,
08-08-2024,01:07:52,1718,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:08:11,,0.0,,,,,,
08-08-2024,01:08:22,1718,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:08:29,,0.0,,,,,,
08-08-2024,01:08:41,,0.0,,,,,,
08-08-2024,01:08:52,1718,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:09:11,,0.0,,,,,,
08-08-2024,01:09:22,1718,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:09:29,,0.0,,,,,,
08-08-2024,01:09:41,,0.0,,,,,,
08-08-2024,01:09:52,1718,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:10:11,,0.0,,,,,,
08-08-2024,01:10:22,1719,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:10:29,,0.0,,,,,,
08-08-2024,01:10:41,,0.0,,,,,,
08-08-2024,01:10:52,1719,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:11:11,,0.0,,,,,,
08-08-2024,01:11:22,1719,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:11:29,,0.0,,,,,,
08-08-2024,01:11:41,,0.0,,,,,,
08-08-2024,01:11:52,1719,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:12:11,,0.0,,,,,,
08-08-2024,01:12:22,1719,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:12:29,,0.0,,,,,,
08-08-2024,01:12:41,,0.0,,,,,,
08-08-2024,01:12:52,1720,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:13:11,,0.0,,,,,,
08-08-2024,01:13:22,1720,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:13:29,,0.0,,,,,,
08-08-2024,01:13:41,,0.0,,,,,,
08-08-2024,01:13:52,1720,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:14:11,,0.0,,,,,,
08-08-2024,01:14:22,1720,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:14:29,,0.0,,,,,,
08-08-2024,01:14:41,,0.0,,,,,,
08-08-2024,01:14:52,1720,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:15:11,,0.0,,,,,,
08-08-2024,01:15:22,1721,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:15:29,,0.0,,,,,,
08-08-2024,01:15:41,,0.0,,,,,,
08-08-2024,01:15:52,1721,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:16:11,,0.0,,,,,,
08-08-2024,01:16:22,1721,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:16:29,,0.0,,,,,,
08-08-2024,01:16:41,,0.0,,,,,,
08-08-2024,01:16:52,1721,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:17:11,,0.0,,,,,,
08-08-2024,01:17:22,1721,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:17:29,,0.0,,,,,,
08-08-2024,01:17:41,,0.0,,,,,,
08-08-2024,01:17:52,1722,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:18:11,,0.0,,,,,,
08-08-2024,01:18:22,1722,150.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:18:29,,0.0,,,,,,
08-08-2024,01:18:41,,0.0,,,,,,
08-08-2024,01:18:52,1722,82.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:19:11,,0.0,,,,,,
08-08-2024,01:19:22,1723,82.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:19:29,,0.0,,,,,,
08-08-2024,01:19:41,,0.0,,,,,,
08-08-2024,01:19:52,1723,82.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:20:11,,0.0,,,,,,
08-08-2024,01:20:22,1723,82.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:20:29,,0.0,,,,,,
08-08-2024,01:20:41,,0.0,,,,,,
08-08-2024,01:20:52,1724,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:21:11,,0.0,,,,,,
08-08-2024,01:21:22,1724,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:21:29,,0.0,,,,,,
08-08-2024,01:21:41,,0.0,,,,,,
08-08-2024,01:21:52,1724,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:22:11,,0.0,,,,,,
08-08-2024,01:22:22,1725,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:22:29,,0.0,,,,,,
08-08-2024,01:22:41,,0.0,,,,,,
08-08-2024,01:22:52,1725,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:23:11,,0.0,,,,,,
08-08-2024,01:23:22,1725,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:23:29,,0.0,,,,,,
08-08-2024,01:23:41,,0.0,,,,,,
08-08-2024,01:23:52,1726,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:24:11,,0.0,,,,,,
08-08-2024,01:24:22,1726,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:24:29,,0.0,,,,,,
08-08-2024,01:24:41,,0.0,,,,,,
08-08-2024,01:24:52,1726,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:25:11,,0.0,,,,,,
08-08-2024,01:25:22,1726,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:25:29,,0.0,,,,,,
08-08-2024,01:25:41,,0.0,,,,,,
08-08-2024,01:25:52,1727,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:26:11,,0.0,,,,,,
08-08-2024,01:26:22,1727,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:26:29,,0.0,,,,,,
08-08-2024,01:26:41,,0.0,,,,,,
08-08-2024,01:26:52,1727,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:27:11,,0.0,,,,,,
08-08-2024,01:27:22,1728,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:27:29,,0.0,,,,,,
08-08-2024,01:27:41,,0.0,,,,,,
08-08-2024,01:27:52,1728,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:28:11,,0.0,,,,,,
08-08-2024,01:28:22,1728,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:28:29,,0.0,,,,,,
08-08-2024,01:28:41,,0.0,,,,,,
08-08-2024,01:28:52,1729,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:29:11,,0.0,,,,,,
08-08-2024,01:29:22,1729,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:29:29,,0.0,,,,,,
08-08-2024,01:29:41,,0.0,,,,,,
08-08-2024,01:29:52,1729,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:30:11,,0.0,,,,,,
08-08-2024,01:30:22,1730,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:30:29,,0.0,,,,,,
08-08-2024,01:30:41,,0.0,,,,,,
08-08-2024,01:30:52,1730,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:31:11,,0.0,,,,,,
08-08-2024,01:31:22,1730,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:31:29,,0.0,,,,,,
08-08-2024,01:31:41,,0.0,,,,,,
08-08-2024,01:31:52,1731,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:32:11,,0.0,,,,,,
08-08-2024,01:32:22,1731,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:32:29,,0.0,,,,,,
08-08-2024,01:32:41,,0.0,,,,,,
08-08-2024,01:32:52,1731,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:33:11,,0.0,,,,,,
08-08-2024,01:33:22,1732,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:33:29,,0.0,,,,,,
08-08-2024,01:33:41,,0.0,,,,,,
08-08-2024,01:33:52,1732,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:34:11,,0.0,,,,,,
08-08-2024,01:34:22,1732,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:34:29,,0.0,,,,,,
08-08-2024,01:34:41,,0.0,,,,,,
08-08-2024,01:34:52,1732,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:35:11,,0.0,,,,,,
08-08-2024,01:35:22,1733,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:35:29,,0.0,,,,,,
08-08-2024,01:35:41,,0.0,,,,,,
08-08-2024,01:35:52,1733,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:36:11,,0.0,,,,,,
08-08-2024,01:36:22,1733,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:36:29,,0.0,,,,,,
08-08-2024,01:36:41,,0.0,,,,,,
08-08-2024,01:36:52,1734,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:37:11,,0.0,,,,,,
08-08-2024,01:37:22,1734,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:37:29,,0.0,,,,,,
08-08-2024,01:37:41,,0.0,,,,,,
08-08-2024,01:37:52,1734,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:38:11,,0.0,,,,,,
08-08-2024,01:38:22,1735,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:38:29,,0.0,,,,,,
08-08-2024,01:38:41,,0.0,,,,,,
08-08-2024,01:38:52,1735,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:39:11,,0.0,,,,,,
08-08-2024,01:39:22,1735,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:39:29,,0.0,,,,,,
08-08-2024,01:39:41,,0.0,,,,,,
08-08-2024,01:39:52,1736,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:40:11,,0.0,,,,,,
08-08-2024,01:40:22,1736,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:40:29,,0.0,,,,,,
08-08-2024,01:40:41,,0.0,,,,,,
08-08-2024,01:40:52,1736,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:41:11,,0.0,,,,,,
08-08-2024,01:41:22,1737,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:41:29,,0.0,,,,,,
08-08-2024,01:41:41,,0.0,,,,,,
08-08-2024,01:41:52,1737,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:42:11,,0.0,,,,,,
08-08-2024,01:42:22,1737,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:42:29,,0.0,,,,,,
08-08-2024,01:42:41,,0.0,,,,,,
08-08-2024,01:42:52,1738,95.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:43:11,,0.0,,,,,,
08-08-2024,01:43:22,1738,80.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:43:29,,0.0,,,,,,
08-08-2024,01:43:41,,0.0,,,,,,
08-08-2024,01:43:52,1738,80.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:44:11,,0.0,,,,,,
08-08-2024,01:44:22,1739,80.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:44:29,,0.0,,,,,,
08-08-2024,01:44:41,,0.0,,,,,,
08-08-2024,01:44:52,1739,80.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:45:11,,0.0,,,,,,
08-08-2024,01:45:22,1739,80.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:45:29,,0.0,,,,,,
08-08-2024,01:45:41,,0.0,,,,,,
08-08-2024,01:45:52,1740,80.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:46:11,,0.0,,,,,,
08-08-2024,01:46:22,1740,80.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:46:29,,0.0,,,,,,
08-08-2024,01:46:41,,0.0,,,,,,
08-08-2024,01:46:52,1741,80.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:47:11,,0.0,,,,,,
08-08-2024,01:47:22,1741,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:47:29,,0.0,,,,,,
08-08-2024,01:47:41,,0.0,,,,,,
08-08-2024,01:47:52,1742,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:48:11,,0.0,,,,,,
08-08-2024,01:48:22,1742,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:48:29,,0.0,,,,,,
08-08-2024,01:48:41,,0.0,,,,,,
08-08-2024,01:48:52,1743,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:49:11,,0.0,,,,,,
08-08-2024,01:49:22,1743,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:49:29,,0.0,,,,,,
08-08-2024,01:49:41,,0.0,,,,,,
08-08-2024,01:49:52,1744,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:50:11,,0.0,,,,,,
08-08-2024,01:50:22,1744,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:50:29,,0.0,,,,,,
08-08-2024,01:50:41,,0.0,,,,,,
08-08-2024,01:50:52,1745,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:51:11,,0.0,,,,,,
08-08-2024,01:51:22,1745,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:51:29,,0.0,,,,,,
08-08-2024,01:51:41,,0.0,,,,,,
08-08-2024,01:51:52,1746,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:52:11,,0.0,,,,,,
08-08-2024,01:52:22,1746,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:52:29,,0.0,,,,,,
08-08-2024,01:52:41,,0.0,,,,,,
08-08-2024,01:52:52,1747,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:53:11,,0.0,,,,,,
08-08-2024,01:53:22,1747,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:53:29,,0.0,,,,,,
08-08-2024,01:53:41,,0.0,,,,,,
08-08-2024,01:53:52,1748,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:54:11,,0.0,,,,,,
08-08-2024,01:54:22,1748,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:54:29,,0.0,,,,,,
08-08-2024,01:54:41,,0.0,,,,,,
08-08-2024,01:54:52,1749,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:55:11,,0.0,,,,,,
08-08-2024,01:55:22,1749,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:55:29,,0.0,,,,,,
08-08-2024,01:55:41,,0.0,,,,,,
08-08-2024,01:55:52,1750,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:56:11,,0.0,,,,,,
08-08-2024,01:56:22,1750,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:56:29,,0.0,,,,,,
08-08-2024,01:56:41,,0.0,,,,,,
08-08-2024,01:56:52,1751,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:57:11,,0.0,,,,,,
08-08-2024,01:57:22,1751,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:57:29,,0.0,,,,,,
08-08-2024,01:57:41,,0.0,,,,,,
08-08-2024,01:57:52,1752,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:58:11,,0.0,,,,,,
08-08-2024,01:58:22,1752,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:58:29,,0.0,,,,,,
08-08-2024,01:58:41,,0.0,,,,,,
08-08-2024,01:58:52,1753,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:59:11,,0.0,,,,,,
08-08-2024,01:59:22,1753,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,01:59:29,,0.0,,,,,,
08-08-2024,01:59:41,,0.0,,,,,,
08-08-2024,01:59:52,1754,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,02:00:11,,0.0,,,,,,
08-08-2024,02:00:22,1754,60.0,85.0,10,60.0,40,40,55.0
08-08-2024,02:00:29,,0.0,,,,,,
08-08-2024,02:00:41,,0.0,,,,,,
08-08-2024,02:00:52,1755,60.0,85.0,10,60.0,40,40,55.0
